,MMM,ABT,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,AJG,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BLL,BAC,BK,BAX,BDX,BRK-B,BBY,BIIB,BLK,HRB,BA,BWA,BXP,BSX,BMY,AVGO,BR,BF-B,CHRW,COG,CDNS,CPB,COF,CPRI,CAH,KMX,CCL,CAT,CBOE,CBRE,CBS,CE,CNC,CNP,CTL,CERN,CF,SCHW,CHTR,CVX,CMG,CMI,CVS,DHI,DHR,DRI,DVA,DE,DAL,XRAY,DVN,FANG,DLR,DFS,DISCA,DISCK,DISH,DG,DLTR,D,DOV
0,0.0014146598538414058,0.0038035850372042206,0.0009258294890260371,0.004779304088509721,0.01380333898320205,0.0026616212710928286,0.0007538159158103247,-0.001567768182872429,0.00986566957580329,0.009222464286912093,0.011278274804490817,0.002506253833535016,0.010937538318968433,0.019166075924736025,0.0033890150617459716,0.022726887052583095,-0.004529535394604248,-0.004772632025431793,0.036645528058521504,0.009586417344969308,0.007149872848930126,0.00106517753871261,0.004432694668099548,0.00623112406118832,0.006849956742231223,0.0034867442680692477,-0.002625374689244743,0.0,-0.0027182631357367502,-0.011713426204086403,0.0018490810260878771,0.004106221044831918,-0.0010403338094481405,0.002272684286179053,0.004630029176273639,0.010758309479198135,0.0066102358836476905,0.003600311163494949,0.009336489484106347,-0.0014928699781878742,0.0007589912558823591,0.00935502672160584,0.010796423898205183,-0.003638210412132503,0.009064162516792014,0.009195614899352616,0.000909035979517739,0.007047160279579981,0.009436464003296686,-0.010131531381475298,0.0020703957581050857,-0.0034143294475830724,0.00955371774478732,0.010674968154324333,0.004265493724715969,9.264622378962048e-05,-0.0001728757663400257,-0.004070750040172101,0.003490756454205192,0.005887857565823759,0.01800422333417849,0.00422304805334117,-0.00418230180591617,-0.0010183829221793153,0.003275988464403884,0.002462055695493912,0.0010957742373237944,0.009670442357016277,0.0008753926149363486,0.01563718310524379,0.00761370045145072,0.0001705177817965649,0.00045592002913964356,0.0071247436641275865,0.01591499203353208,0.0032356182219853095,0.0018198608430190805,0.005551136017497884,0.016632808650915057,0.008596165013398962,0.0010367949419242406,0.007554707338835811,-0.0038392609907838327,0.00338814526119088,-0.0033667048584548674,0.005522712569020817,0.010520635945947347,-0.005658983745637942,0.008462882073091961,0.006034013876992294,0.013313098148501982,0.023857645269403517,0.00030304215964883116,0.005002829236533232,0.010091494682695764,0.003731947618512853,0.01554686451717993,0.0,0.009446786879862338,-0.002658671626207106,0.010308656144954265,0.014497425684827248,0.009977841257818091,-0.0002306208761155644,-0.0009645435537251466,0.0083048784561821,0.014247155494943146,-0.007155721356442109,0.001494974603115425,0.01681566167601395,0.01015066854027944,-0.0011362123483643694,-0.00260407115816613,0.004715776135761201,0.004335041737539529,0.013068499158106768,0.026252467871275192,-0.0022711734255140828,0.0004354298810001367,0.007048155630305756
1,-0.0020928687759901505,-0.00352995743380414,-0.01941971972659801,0.002150612502151197,0.0014284139761649324,0.005193590229155791,0.0003761487704465808,-0.0037716630142222507,-0.003735692399138649,0.0032415231813473317,0.011463950899526744,-0.0036777542381917707,-0.003503008502138523,0.02487516948874191,0.020694568047045475,-0.0008833211389380588,-0.004148642661331074,-0.005845631670081395,-0.025426446769472606,-0.005543972235515573,0.000700920447666788,0.008377456769656781,0.00591729575925471,-0.0025128574808675826,-0.002762444157633683,0.00021632762894757348,0.003360704425010193,0.0,-0.0015845346035746437,0.09168422733369772,-0.004909821534499051,-0.0009149351976093273,-0.006492931117156166,0.006507445220346799,0.004389727038770783,0.009187956977372796,-0.0021955264826864075,-0.0016842049073293069,-0.003978495668886516,-0.006002438409744234,-0.0004204611224466216,-0.007718401931424508,0.004689167851701391,-0.0022060499737937864,-0.004119023298728689,0.00414871368306657,0.009068104607675964,0.0007827722433826082,-0.0028108553103530303,-0.02182959467244139,0.0021887419255852045,-0.002294411469143858,0.012359549544506968,-0.0026647715985412624,-0.0063334155128789826,-0.0021348811384343546,-0.005705090969451674,-0.0027593774250855873,0.002304395477401897,-0.004331009726929855,0.013989175453989495,0.003914329126675507,-0.00431809977260569,-0.0028687351877412616,0.0020807983265177057,0.0033777090538644034,-0.0020296936646164187,0.0015194186901531183,-0.006991835268994602,0.013522986980042864,0.021526328272578103,0.00579642515414018,0.0013661985653652467,-0.00738864794536067,0.003790673140505295,-0.002227193857213025,-0.0044118569091897205,-0.011078331270966513,-0.00035648242568513025,-0.003883164684591564,0.0008865779978200651,0.01608865206883935,0.03007031583479508,-0.0033579399128130863,0.0017653673179575363,0.004573866317291556,0.0045951265759116245,-0.007780474851950451,0.010968869320717356,-0.002082255669742461,0.008196789037590343,-0.030298104091459242,-0.0033310766145634536,0.0006588456226920467,0.026865820128252137,0.005185191705285605,-0.0009244774750578176,0.0,0.0024887315315306087,0.009839343220081068,0.010350808003959449,-0.0023903477630834607,0.01340478899409268,-0.00041513505936111814,-0.002070857066024097,-0.003518698416024422,-0.0014653924391003935,0.03991743827207859,-0.0039061019658581777,0.00042063730904738465,0.0016014154205377994,0.0028917153618614236,0.012847744929427689,0.01724844652464354,0.018754724059691807,-0.004063421991555836,0.007064648045421869,-0.010685894647869414,-0.005220463302794082,-0.0018461492380358667
2,0.0047388030050089895,0.0024263506845660673,-0.012316540939761944,0.0036990950293223964,-0.004277903957260287,-0.0006701197331117889,-0.005260551766456248,0.005533340126473817,-0.003774214518333225,0.00795198122873431,0.0034712932245778054,-0.0012028885445687957,-0.003481034236213382,-0.006902155022501153,-0.003389677752809378,0.0008849545923036707,-0.002065338011392178,0.0010313720601976598,-0.028254483174333638,0.0018200393018839715,0.0017756010760909774,0.0027671296720777863,0.000116494368056692,-0.014384829900669655,-0.015813565653549393,0.0062655292417924955,-0.010318913035764415,0.0,-0.0027478802934625133,-0.03354312578807669,0.004345925079861621,0.006723919008935922,-0.0022449938738305407,0.002044965855804021,0.0022673609801031882,0.005502989157678844,-0.002909719345660227,0.0003979099470344523,-0.003451344235635395,0.0010855041268171218,-0.0005053259148278094,-0.0022896312185586277,0.0069939723634350375,-9.25472882199377e-05,0.0001462624610484532,0.005510630665247577,0.006413558938771759,-0.007201824546547496,-0.0007724235015862733,-0.012903905046728033,-0.0010245630392367075,0.00019226840722002357,-0.0012000674715210683,-0.007960419322797417,0.0009893939503623531,-0.0009333049533651065,-0.006406927666584093,-0.0034638442475095413,-0.0007633104405339002,0.0007423563024239804,0.0050476232024255835,-0.005551640465447576,0.002173989242376668,-0.0008328587115144911,-0.0022002434508879396,-0.0010334071039098307,0.00039222327535199346,-0.0072561578472982585,-0.011746309877894188,0.012524890320561895,0.016590306850785882,0.0017912015737213745,0.005446702074428877,-0.0001874540320384488,0.004031593154808951,-0.003726770785690004,0.0058910381133243355,-0.007082142580636606,-0.0011895714420692275,0.00457522658158608,-0.005606231142521233,0.0022110952951779465,0.02128548867938435,-0.006192360046384529,0.0038862954503853255,-0.008475451682459507,0.0011675689551454156,-0.006809716146710712,-0.0038956262639190183,-0.013451964396495663,0.004009137677011931,0.011336822209871355,-0.004272074097660795,-0.015786656311305006,0.004788028146536315,0.01332134953885386,-0.005564015910155856,-0.029190811978346047,4.4029086212886956e-05,-0.013987386080373742,0.004008297255309989,-0.0053536106215971895,0.0032351357451984065,0.0006466838455122331,-0.0029328746530409887,-0.0024355190457617656,-0.001050544518344272,0.00042053015724308575,0.0021647578782275525,-0.0012080309894993172,-0.0035947745081789497,-0.0059199466546405064,-0.0025369143461093703,0.006529209342931074,0.004262468565916454,-0.011007578903358519,0.012463177965543523,0.04950117852126061,0.00044063354069028454,0.004637495758346057
3,0.00023948917666503087,0.0036195418946133938,0.0,-0.00032537217562573736,-0.019354023165495542,-0.0061277027304670285,-0.0038124704994696957,-0.0001567250757836285,0.00027235737502407314,-0.0018350634630619098,0.004241318748807352,-0.0004389822791702103,-0.0024261398403724543,0.0003163489895327862,-0.0019693618158978473,-0.0034063563025981624,0.0036489190534828076,0.0015431816222750885,-0.0027462027272269975,-0.004465283211178042,0.003266031243395122,0.001944966518303318,0.0018623884695482685,-0.013283972811913564,-0.014603312401074795,-0.0006388314804043312,-0.009690911331191616,0.0,-0.003786171459098215,0.023862755543683,0.003687625701482223,0.006746599483376995,-0.006659998430784321,-0.0010614113207991108,0.0009398870348531959,0.0029514673849763526,-0.004935106151767425,0.0009942143261725167,-0.0042053137871056545,-0.0019086705170166694,-0.002109485255381532,0.0008742930762786406,0.01601138919181314,-0.001017809838625269,0.0009512224443528666,-0.005328695211435718,0.013255842107159466,-0.0008369562970126091,-0.003870759108680466,-0.008885240827979209,-0.004236333025777035,-0.0026903396854799128,0.005082138493229679,-0.006108159941193551,0.002303131289117114,-0.0001871636831153995,0.00906338513243813,0.0007361452322681602,0.003346054509415007,-0.0008890080540299623,0.01417948894266472,0.015598397984576285,0.010182597407545164,-7.9654337135294e-05,0.0016911742535783445,0.0021155175297026714,-0.0034483769648592567,0.00386935612037412,0.0022701785344982285,0.016714539870275557,0.006154846692116439,0.0016713358186768727,-0.0031356068839369145,0.0003753595036949029,-0.003200067892362455,0.002251121089531311,-0.004161491871984487,-0.005126147785831614,-0.0024494181613724892,0.007753653606000382,-0.007609510281400248,0.020192661491724818,0.04015721924783162,-0.00011880264095719691,-0.002846791135264013,0.005207791869184787,0.0015520899676571955,0.014540249358544843,0.004583789836219826,0.008335744408394052,0.0019293819844586188,0.02375567270914533,0.004313982520108499,-0.003879639312321271,0.002671458022530376,-0.003221671395256405,-0.001102025035069611,0.0,-0.0013236085934140757,-0.00746536441931783,0.022206430439304106,0.02235016543364255,0.019565730906600774,0.0028581322953938576,0.004496486668205494,0.003569934740607767,0.0028091906134728264,0.024374648366474617,0.004301253714879522,-0.0023704701609129526,0.0,0.003882991324597952,0.00229850152792444,-0.00026805314956271587,0.003918780386413145,0.0028783868493881155,0.006146819832989861,-0.005529817340437018,0.0006600385439922867,0.00861622668239483
4,0.0023547302517067793,0.0022336536777235252,-0.01635665985757823,-0.0013839900041672213,-0.006609944958613445,-0.0017120494087270034,-0.0015410980988523118,0.0025082865562158327,0.010343845597028136,-0.003744552821794672,-0.003958706583301812,-0.00010984827873028,0.0026996367203980334,0.0,-0.0075020818111645035,0.007242679414740698,-0.001308952268534919,0.0007686891766003486,0.012671830166705509,-0.004079100811099357,0.003819770917607352,0.006941385401573054,0.0015053400316958363,0.007607080957836481,0.008362645407261485,0.0010664061458262085,0.015423285885770846,0.0,-0.002793424250162228,-0.0154547265509699,0.005118755179128207,-0.0002972857820341588,0.009215576849021592,0.0007981858760947154,-0.0009378483051869905,0.0014175391017918167,0.003343682916451626,0.00743616723572512,0.004081016568457187,0.0021136549203706113,0.0015309656378808038,0.002378382232449044,0.0018958414375579826,0.002876842481409043,0.004741816081871806,-0.001836419410602963,-0.008385102063954692,0.0030101343758110535,0.014083617920210649,0.0006673017009879176,-0.005059776474611329,0.001160376461716501,0.00026413178773903125,-0.00398546837392932,0.012761297968414895,-0.0005615967513698576,-0.008771006276754303,-0.0027551767029372143,0.006724032679774566,0.001410890554728994,-0.0038131355311068556,0.0022637351791180552,0.0014922904463189454,0.001074131445198752,-0.00012955858623379796,-0.005222190158285944,0.008613523852020891,0.002477409268887872,0.0020339026248115915,-0.003982885649346692,-0.00825806040600925,-0.0049369031021405255,-0.0040625643328005894,-0.00787772187425841,0.003757149188217892,0.004234711808823166,-7.938374962990144e-05,0.007152174252472273,-0.0006028501214277414,0.005703591502164636,-0.003181802609669658,-0.0035237933728486273,0.02519552025776715,-0.0011881613398011348,0.00137443509955778,0.0158946672317036,0.004315498543517932,0.008880667555430252,0.0009725261914534051,0.004541543786502068,-0.0034121490003464552,-0.009620383805769454,-0.005187361012076646,-0.001152051740980047,-0.0009521131438096343,0.006874225824325271,-0.002053917176814648,0.0,0.0006200658325610847,0.04627041769730661,0.023367520830889662,0.004311153598406931,-0.0030479065089873704,0.004846587316369927,-0.008074607916598512,0.00992415558615787,0.010668511329751305,-0.008822902119588383,0.0,0.000794789871168708,-0.011641903518869415,0.004898529660911774,-0.0015232642469125842,0.0013410900298708311,0.005973913893564058,0.011782095268969601,0.0049607872071352,-0.011639865886302708,-0.0002197457523210902,0.011210766148261369
5,-0.00134738871599742,0.002222247399816151,-0.014729674901887835,-0.00032689912794807544,-0.0007404164992274691,-0.004131297481430928,-0.011220365160457938,-0.006246186847773205,0.002382387951941736,0.0027329313015404563,0.010396943585102797,0.00021976787939660875,0.007738096064397862,-0.0028460139158394547,-0.0023385303271716987,-0.0021280649553872756,0.0020638937245484965,-0.0024722427798037983,-0.006525109516837849,0.005101052168179031,0.0003674122815296324,-0.0007814065710464299,0.0,-0.0008625277317325439,-0.0009482324625939724,0.0031907700927363623,-0.013694148833983448,0.0,0.0032571060740159722,-0.01575584547657754,0.004456247568636533,-0.004759446236966694,0.0034254465290602656,-0.0035402601027613727,0.00432306854199741,0.0050851392161577235,0.0034257458336995534,0.0022369516488701213,0.002022478875394758,0.0006992885440029099,-0.0015222145881576038,0.0013385297081515474,0.0024943546400300054,0.001472494142209638,-0.0015097080768170985,0.0010549431945411196,0.0027898332310493947,-0.003994004486901407,0.008036103135322782,0.0129976098092066,0.0002628432256229555,0.0005783171963525643,0.0029047903729835897,-0.002609633851208518,-0.00015874912023073153,0.0017809848628321787,0.0008796943567079048,0.005043208181065678,0.005948139448263459,-0.001997863731805334,0.003847242418122662,-0.006374840676396272,-0.0036158770697842396,0.001982457356622342,0.0003888422610762539,-0.002267559873619387,-0.001393744744372967,0.005730433566511394,0.0022503927145574466,-0.004892991732390909,-0.0007423553158427021,0.00179850580635445,0.0031913500635304994,0.004959124749952999,0.0031966411469896475,0.0017308728533854815,0.0015864729038388107,0.001578788462965755,-0.007068076733905013,0.0,0.0015247965648569578,-0.007302302943047541,-0.009198934195788235,0.005006388912587029,-0.004477834651662996,0.002847717160183923,0.024140765994969497,0.010578747156747212,-0.004528897470748034,-0.0017973959422481068,0.001076221281949321,-0.007510275577102429,0.003087820640177895,0.004159620696305271,-0.009189610979094138,-0.0003575397888200964,-0.0007953631189502866,-0.015248440310746026,0.006233900075607677,0.038897107893598876,0.010846745753295714,-0.0012485813165837426,0.0021510594837648982,0.003922945296059987,-0.0012743443290541662,0.005354031889141375,0.015747677767250823,0.01305997818142775,0.004245371168706887,-0.005500525269312976,-0.015508855188089003,-0.002162736325973843,-0.004842563316613277,-0.0014707024192465294,-0.002651075694952719,0.0021900928501938414,0.004933705319173572,-0.004618506049502737,0.006263704873235336,0.004708021775271313
6,0.00027845352883424876,-0.0012634038580437163,-0.01900392208075959,-0.00220919138240162,-0.008893954460945654,-0.0047965250773755455,-0.019560001888207147,-0.0110391350945731,-0.0042078045528644034,-0.00300355079723275,-0.0020259372798528616,-0.004064563905152895,-0.005369752477098063,-0.007297924262781023,0.008450384929257818,-0.006664006357496065,0.0005599107370115525,-0.005660699316154037,-0.016972504274613606,-0.0007021941246038505,-0.005820157715027941,0.00011192852284711893,-0.00034606872021399114,-0.01009101125951833,-0.011093175480011536,-0.002322681589486001,-0.01293862882268276,0.0,-0.0004404436931364523,0.00642764456793817,-0.004291287460006679,0.005516562534290747,-0.013684491496640916,-0.0048228699012792505,-0.0020470176787774873,-0.006321849195751849,0.0021028874466819084,-0.007832067564035022,-0.007974060672643137,-0.006278957272948161,-0.01105721208939713,-0.00933333200486575,-0.005697306548452339,-0.0005498982854191134,-0.0022392107018852432,-0.005324345015165111,-0.009370125622056238,-0.005150335025586695,-0.016463439030655936,-0.0016338876095238102,-0.004332454310624851,0.002503871111536953,-0.003802375353134628,-0.0002019101635906181,-0.005717033667481777,-0.002799336146010807,-0.0014935744797109681,-0.008625988257697748,-0.0036560362443041603,-0.0005950721910511211,-0.014489786711074466,0.0006359499316474478,0.00994757664405385,-0.004569465604901549,-0.00323756095640102,0.00010178668126016885,-0.005049781261925441,-0.0062908735510076065,-0.0029124411321729596,-0.0029843117121371265,-0.011647257894205343,-0.003803607099044445,0.003166763045269085,-0.005096494527842594,-0.007677425610375746,-0.005422815024234816,0.0030026111186701216,-0.006759536979425685,-0.007130651242913208,-0.00874631841457499,0.005928607113568194,0.0015651950728990617,0.006882212326585703,-0.002235009967799989,-0.007322752076034086,-0.007642842741831703,-0.011326714379031638,-0.002484262687513767,-0.015682338402134798,-0.015944493543125816,-0.013414123804776606,-0.003562373314714071,0.0027596089040932423,-0.001029251524733579,-0.008610484638187138,-0.011423861489205598,-0.00031913894064172305,0.0,-0.002041688808211377,-0.010217794942030437,-0.013131192300295268,-0.006612964986128225,-0.0009165272612911664,-0.004815406590642814,-0.0022712926601745455,-0.0035460349388732543,-0.01670407996430977,-0.00994789590200259,-0.002368910565405858,-0.004772141877025211,0.0041723247084815935,-0.005129336840256215,0.001807006142525669,-0.01167130406710364,-0.011411771597231578,-0.028377197942739327,-0.0018873603423312155,0.009976009065728049,-0.0021657748178621878,0.0013783287301653816
7,-0.0010734352331133502,0.00766864482606615,0.007169784672862583,0.003952312900990032,0.01049183513852131,0.005490380912869757,0.021089444989931004,0.008827028334367347,0.009843889578890139,0.004364124838556859,0.004307843625306578,0.0026684271854302472,0.004207481194494689,-0.0038410601823642824,0.012869056916326458,0.004844988622187197,0.0010561903357065926,0.0012176093060140998,0.019505833826946137,0.01644910615472654,-0.00010658535002713905,0.003355208466742848,0.0032319705011691004,-0.0032760091947478575,-0.003601449161033366,0.001910647709228999,0.007872056470405392,0.0,0.002646219009732683,0.06376950721996032,0.005297836772203795,0.0012870262156180758,0.007306172014939896,0.008318914302777447,0.0018698297178459716,0.0048185584405492565,0.006033967999052777,0.0010856675678043374,0.004098450376867462,0.004538884824716369,-8.87168464146984e-05,0.002418444182488601,0.010256491142744758,0.0006425679079032818,-0.0018184627598543726,0.005105840274464981,0.010056463562807457,0.006386512230732101,0.0018012033679598292,0.02784662796132703,0.0017250367173291341,-0.00019159563500016996,0.0038376071781064916,-0.006457202507886331,0.005796525593562291,0.0029129742885427847,-0.001716993984246918,0.008552778472683285,0.013299332364160851,0.0015644725394259335,0.006839502796138149,0.002793491614015212,0.006422985530050351,0.000999365539094111,0.0,0.0015931918024780695,0.0065268850344327705,0.0014020533504806574,0.006760672523028838,0.004987489065145379,0.003179629629229861,0.00627124559663233,0.00044889323743345106,0.0034346712010902866,-0.015588953732281344,0.005475685244826749,0.008787929961326964,0.0030948150399563406,0.0045834231641489346,0.012137963042716724,0.0075118253604848926,0.00253391648887971,0.007173145213874789,0.0021298464350654133,0.0015526379689669329,0.016831483923701745,0.0005557244475091726,-0.01604242888287874,0.012515489682647792,0.013441404136754861,0.0015610166234044237,0.01698504640272992,0.0036564700216283963,0.0033249738278338338,0.0069482323847212075,0.0007764701396201312,0.00015971927255487248,-0.010398488730749089,-0.002665334520895437,0.0016887134163062155,-0.004676533006827968,0.007408787032979689,0.006432194591417961,0.0008590543220309578,0.003280462196458003,0.006141121796303418,0.006134456708437504,0.01258129023476146,0.004588976945980332,0.004775348100089208,0.010784900523821424,0.0021111212305786353,0.0025692177865629553,0.002618627168253976,-0.000761415131369761,0.005538589525503565,0.013238812443662503,-0.0040797465837344605,0.0023946396403937567,0.00360561385309082
8,-0.001116635615837081,0.00047412918618455584,0.029443895981720068,0.003093810991103429,-0.0036990054159327036,-0.003307544868655291,-0.005980984966921836,-0.00838936258876989,0.0002591364035965116,-0.0074838458380171715,0.005191392943078977,0.005074725170190915,-0.0052327988672520535,0.027011519392855926,0.0006070973930392691,-0.0018934058201522455,-0.00012397682889270258,0.0045958432536229886,-0.024579188518508623,0.0028677983450064864,0.0003732576979610343,0.0039889090888721645,0.0020591184871244614,0.0026826067720133926,0.002949053718080985,0.0029591101230903864,-0.007764766859351303,0.0,0.0014605845295795625,0.016254315796316393,0.0016650470723644434,0.005230455034555204,-0.0054857339675436125,0.0022136362934722605,-0.004468461566974241,-0.0017733010461104873,0.001934764436834484,9.865885295888107e-05,-0.0030060882606292106,0.0018511356800232403,-0.00026630596856930017,0.0036023974565319327,0.008293153703382032,-0.0027488091677974726,0.0015361778729596524,0.001907890114482326,-0.0040414134139561495,-0.002622078210276234,0.0020484907194888405,-0.0009427387753239239,0.0010572101460290175,-0.001149161337974,-0.0043267850186838545,-0.009189452684948795,0.005558220694039863,-0.0011193448115958335,-0.0016330320157321148,-0.0021923147164136687,0.000356157444010523,-0.0017807482735215923,0.005179056930892717,-0.0005041012585970564,0.013966937629117049,-0.0018332697754481725,-0.0002609728637236669,-0.0012729402299238744,0.002168030833999926,-0.0022343681626674724,0.017785908261936566,0.002700481472135651,0.026775405458695997,-0.001611978103206787,0.01614369684237832,0.001136543109842381,0.00027717208959586616,0.00468339543409636,-0.003459281817416501,0.0027973270355573145,-0.0003130425501521816,-0.004338870498425442,-0.0025162213324975255,-0.004358379980678137,-0.006440314061394065,0.007178392635871609,-0.007466146893753369,0.014169428086036735,-0.0021581301470050347,0.009691139107151919,-0.015476319921751528,-0.006362502656767474,-0.0012213510118584214,0.013173760633122769,0.0021155018794148193,0.0003412223119608022,-0.0007718812067806069,-0.005825272902367414,0.0012766649103997992,-0.005279836185046189,-0.0011007832218998864,0.028948471848597217,0.0009122700725653642,-0.00035706483349127967,-0.005119113912559664,0.0014432985625086692,0.023516512175515925,-0.0001329717576649095,0.0004026267588494095,0.012673755199008638,0.002443793472885628,-0.005899132775724873,-0.014709645770468403,0.0026261818888773376,-0.0010208056874726813,-0.0035620927769244343,-0.0016781538493414695,-0.009692838657430236,-0.0037279258284486946,-0.0025622982359232776,-0.0004329655085020713,0.003912699632031679
9,-0.0005204173653593875,0.001105147636812089,-0.01958829997337897,-0.002501499733133712,0.0022296704315227208,-0.00026391062554568346,-0.006486081075817823,-0.004010481615454023,-0.0012944449013334264,-0.008562504659626893,-0.004282787152651586,-0.007825572020555414,0.0036008914785655988,-0.008410857292914548,-0.013536418407694921,-0.00038019129966174447,-0.0048344714178216435,-0.002229488783009425,-0.01121008176164585,-0.0027173718500016525,-0.005593163313554269,0.0003286192026370702,-0.008303533203474663,-0.009529028247400189,-0.010475472067628791,0.0008396668209594732,-0.0009392779238160155,0.0,-0.0020372839124309424,-0.013038536103687602,-0.0022510287261132077,-0.0028265263740235246,-0.006543278630164383,-0.005371221065541509,-0.007148703298316004,-0.0037505576743231328,-0.003279776232799733,-0.004133303042257393,0.0007360392319835577,-0.009196333002846372,-0.008974721898072135,-0.0011883845329426618,0.002798969474346887,-0.0018469249913701357,-0.0024752066526432972,0.0008507192176983242,-0.008389026754519543,-0.007566711987771298,-0.015786824798150925,0.017622671678987692,-0.002636147205826372,-0.004417730623404177,-0.009672174792324835,-0.008308716788078938,-0.008149270392701856,-0.002151640275124147,0.003096954825892897,-0.002343141043880454,-0.0027567225975158914,-0.0020871854730884127,-0.014328786127400428,-0.0027763073684367143,-0.0014274542296610995,-0.0030069151405335134,-0.006658670921310055,-0.0014204419228189113,-0.0013865649199954137,0.0002810768302203502,-0.0075112939240181585,-0.004963302073581113,-0.006318968889076566,-0.0012280244438116412,-0.003451655572660274,0.0003781607585688285,-0.005264681422099688,-0.01393378821378115,-0.006587451274715188,0.0009275291079608671,-0.005140077618001521,-0.006267096385740674,-0.009818321256340745,-0.005286675031146449,0.0010240094812861208,-0.003233261535140657,-0.004619496853855732,-0.011329533917239282,-0.008990297640917525,-0.013620849616982988,-0.0034075753751981555,-0.015995297080503873,-0.006349970888235476,0.0017326240915899918,-0.0003008065117263845,-0.004090443714368109,-0.0059789618814391375,0.007647924198620643,-0.002860410243712455,-0.005321134200732237,-0.0014135330774083692,-0.010019283875205053,-0.009599832695822671,-0.0007146812901337848,-0.003358197557811866,-0.0043568922300887625,-0.006349212380601731,-0.003259418705924577,-0.01354206704096873,-0.0166167522497701,-0.0055703178025057615,-0.005116202655383534,0.004589521567745827,-0.004351066950392272,-0.005373772678561159,0.009668863903143353,0.009649258696898741,-0.00918111963979416,0.005989551818987526,0.002056085190977107,-0.0028170604647573686,-0.007074307703130564
